doc_id	genre	t_span	t_entity_text	t_entity_type	t_infostat	t_coref_type	t_head_form	t_head_lemma	t_head_deprel	t_head_xpos	t_head_number	t_sent_id	t_head_sent_id	t_head_doc_position	n_span	n_entity_text	n_entity_type	n_infostat	n_coref_type	n_head_form	n_head_lemma	n_head_deprel	n_head_xpos	n_head_number	n_sent_id	n_head_sent_id	n_head_doc_position	t_n_entity_type	t_n_head_lemma	t_n_head_deprel	t_n_head_xpos	t_n_head_number	t_n_dist	coref	bridge	bridge_type
wsjarrau_0681	wsjarrau	['29-15']	she	person	old	coref	she	she	nsubj	PRP	Sing	29	15	986	['30-35']	Stocks	abstract	old	coref	Stocks	stock	nsubj	NNS	Plur	30	35	1023	person_abstract	she_stock	nsubj_nsubj	PRP_NNS	Sing_Plur	37	0	0	
wsjarrau_1394	wsjarrau	['28-17', '28-18', '28-19', '28-20']	a major customer 's	person	new	coref	customer	customer	nmod:poss	NN	Sing	28	19	677	['31-2', '31-3']	Such attitudes	abstract	new	sgl	attitudes	attitude	nsubj	NNS	Plur	31	3	774	person_abstract	customer_attitude	nmod:poss_nsubj	NN_NNS	Sing_Plur	97	0	0	
vpc_0765	vpc	['31-8']	he	person	old	coref	he	he	nsubj	PRP	Sing	31	8	973	['35-54']	Dinkins	person	old	coref	Dinkins	Dinkins	compound	NNP	Sing	35	54	1137	person_person	he_Dinkins	nsubj_compound	PRP_NNP	Sing_Sing	164	1	0	
wsjarrau_1131	wsjarrau	['31-10']	money	abstract	new	sgl	money	money	obj	NN	Sing	31	10	708	['41-21']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	41	21	907	abstract_organization	money_its	obj_nmod:poss	NN_PRP$	Sing_Sing	199	0	0	
wsjarrau_1303	wsjarrau	['25-1', '25-2']	Mr. Dozen	person	old	coref	Dozen	Dozen	nsubj	NNP	Sing	25	2	594	['29-1', '29-2']	Mr. Dozen	person	old	coref	Mr.	Mr.	nsubj	NNP	Sing	29	1	711	person_person	Dozen_Mr.	nsubj_nsubj	NNP_NNP	Sing_Sing	117	1	0	
wsjarrau_0692	wsjarrau	['38-7']	which	concrete	old	coref	which	which	nsubj	WDT		38	7	777	['38-1', '38-2', '38-3', '38-4', '38-5', '38-6', '38-7', '38-8', '38-9', '38-10', '38-11', '38-12', '38-13', '38-14', '38-15']	The graph on the right ( which assumes a 4 % rate of inflation )	concrete	new	coref	graph	graph	nsubj	NN	Sing	38	2	772	concrete_concrete	which_graph	nsubj_nsubj	WDT_NN	N/A_Sing	-5	1	0	
wsjarrau_0664	wsjarrau	['52-5', '52-6', '52-7', '52-8', '52-9', '52-10', '52-11', '52-12', '52-13', '52-14', '52-15', '52-16', '52-17', '52-18', '52-19', '52-20', '52-21', '52-22', '52-23', '52-24', '52-25']	two reports this week that might affect prices : the purchasing managers report on Wednesday and the unemployment report on Friday	none	new	sgl	reports	report	nsubj	NNS	Plur	52	6	1400	['55-14']	December	time	old	coref	December	December	compound	NNP	Sing	55	14	1495	none_time	report_December	nsubj_compound	NNS_NNP	Plur_Sing	95	0	0	
wsjarrau_1364	wsjarrau	['7-11', '7-12', '7-13']	investors and traders	none	new	sgl	investors	investor	nsubj	NNS	Plur	7	11	104	['8-1', '8-2']	Even Drexel	organization	new	coref	Even	even	advmod	RB		8	1	109	none_organization	investor_even	nsubj_advmod	NNS_RB	Plur_N/A	5	0	1	bridge:element
wsjarrau_1365	wsjarrau	['1-6', '1-7', '1-8']	certain internal guidelines	event	new	coref	guidelines	guideline	obj	NNS	Plur	1	8	8	['1-11']	others	event	new	coref	others	other	obj	NNS	Plur	1	11	11	event_event	guideline_other	obj_obj	NNS_NNS	Plur_Plur	3	0	1	bridge:other
vpc_0765	vpc	['40-39', '40-40', '40-41']	the city `s	place	old	coref	city	city	nmod:poss	NN	Sing	40	40	1384	['52-3']	city	place	old	coref	city	city	obj	NN	Sing	52	3	1733	place_place	city_city	nmod:poss_obj	NN_NN	Sing_Sing	349	1	0	
wsjarrau_0693	wsjarrau	['17-16', '17-17']	the pound	abstract	old	coref	pound	pound	nmod	NN	Sing	17	17	590	['22-1', '22-2']	The pound	abstract	old	coref	pound	pound	nsubj	NN	Sing	22	2	837	abstract_abstract	pound_pound	nmod_nsubj	NN_NN	Sing_Sing	247	1	0	
wsjarrau_1944	wsjarrau	['24-12', '24-13']	the stock	abstract	old	coref	stock	stock	nmod	NN	Sing	24	13	541	['25-11', '25-12']	each share	abstract	new	coref	share	share	obl	NN	Sing	25	12	587	abstract_abstract	stock_share	nmod_obl	NN_NN	Sing_Sing	46	0	1	bridge:subset
wsjarrau_1375	wsjarrau	['22-32', '22-33', '22-34']	the market 's	abstract	old	coref	market	market	nmod:poss	NN	Sing	22	33	753	['28-14', '28-15']	the market	abstract	old	coref	market	market	nsubj	NN	Sing	28	15	964	abstract_abstract	market_market	nmod:poss_nsubj	NN_NN	Sing_Sing	211	1	0	
wsjarrau_1394	wsjarrau	['17-44']	Federal	organization	old	coref	Federal	Federal	compound	NNP	Sing	17	44	472	['40-5', '40-6']	Federal 's	organization	old	coref	Federal	Federal	nmod:poss	NNP	Sing	40	5	1001	organization_organization	Federal_Federal	compound_nmod:poss	NNP_NNP	Sing_Sing	529	1	0	
wsjarrau_0207	wsjarrau	['5-4', '5-5', '5-6']	the pixie-like clarinetist	person	old	coref	clarinetist	clarinetist	nsubj	NN	Sing	5	6	127	['11-9', '11-10', '11-11']	the soft-spoken clarinetist	person	old	coref	clarinetist	clarinetist	nsubj	NN	Sing	11	11	288	person_person	clarinetist_clarinetist	nsubj_nsubj	NN_NN	Sing_Sing	161	1	0	
wsjarrau_0629	wsjarrau	['32-5', '32-6', '32-7', '32-8', '32-9', '32-10']	Tata Iron & Steel Co. 's	organization	new	sgl	Tata	Tata	compound	NNP	Sing	32	5	751	['34-17']	analysts	person	new	sgl	analysts	analyst	conj	NNS	Plur	34	17	802	organization_person	Tata_analyst	compound_conj	NNP_NNS	Sing_Plur	51	0	0	
wsjarrau_0692	wsjarrau	['21-5']	priorities	abstract	new	sgl	priorities	priority	obj	NNS	Plur	21	5	406	['32-41']	management	abstract	new	sgl	management	management	compound	NN	Sing	32	41	647	abstract_abstract	priority_management	obj_compound	NNS_NN	Plur_Sing	241	0	0	
wsjarrau_1146	wsjarrau	['114-1']	He	person	old	coref	He	he	nsubj	PRP	Sing	114	1	1905	['128-19', '128-20', '128-21']	the rural entrepreneur	person	old	coref	entrepreneur	entrepreneur	obj	NN	Sing	128	21	2096	person_person	he_entrepreneur	nsubj_obj	PRP_NN	Sing_Sing	191	1	0	
vpc_0725	vpc	['1-4', '1-5']	his men	person	new	coref	men	man	conj	NNS	Plur	1	5	5	['4-1', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10']	One roustabout , hanging by his hands from a ladder	person	new	coref	roustabout	roustabout	nsubj	NN	Sing	4	2	52	person_person	man_roustabout	conj_nsubj	NNS_NN	Plur_Sing	47	0	1	bridge:element
wsjarrau_1105	wsjarrau	['17-11']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	17	11	476	['19-13']	Sears	organization	old	coref	Sears	Sears	nsubj	NNP	Plur	19	13	531	organization_organization	its_Sears	nmod:poss_nsubj	PRP$_NNP	Sing_Plur	55	1	0	
wsjarrau_1302	wsjarrau	['7-58']	It	organization	old	coref	It	it	nsubj	PRP	Sing	7	58	195	['43-6', '43-7']	Lloyd 's	organization	old	coref	Lloyd	Lloyd	nsubj	NNP	Sing	43	6	1131	organization_organization	it_Lloyd	nsubj_nsubj	PRP_NNP	Sing_Sing	936	1	0	
wsjarrau_1128	wsjarrau	['43-17', '43-18']	Fuji apple	concrete	old	coref	Fuji	Fuji	compound	FW		43	17	1184	['46-9', '46-10', '46-11', '46-12']	Fujis from other places	concrete	old	coref	Fujis	Fujis	nmod	NNP	Sing	46	9	1232	concrete_concrete	Fuji_Fujis	compound_nmod	FW_NNP	N/A_Sing	48	1	0	
wsjarrau_1372	wsjarrau	['28-1', '28-2']	Mr. Skase	person	old	coref	Mr.	Mr.	nsubj	NNP	Sing	28	1	722	['31-1', '31-2']	Mr. Skase	person	old	coref	Mr.	Mr.	nsubj	NNP	Sing	31	1	771	person_person	Mr._Mr.	nsubj_nsubj	NNP_NNP	Sing_Sing	49	1	0	
vpc_0765	vpc	['47-6']	he	person	old	coref	he	he	nsubj	PRP	Sing	47	6	1533	['51-32']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	51	32	1728	person_person	he_his	nsubj_nmod:poss	PRP_PRP$	Sing_Sing	195	1	0	
wsjarrau_1322	wsjarrau	['36-7', '36-8', '36-9']	a 360-day year	time	new	sgl	year	year	obl	NN	Sing	36	9	893	['44-23', '44-24']	the offering	event	new	coref	offering	offer	nmod	VBG		44	24	1106	time_event	year_offer	obl_nmod	NN_VBG	Sing_N/A	213	0	0	
wsjarrau_1126	wsjarrau	['12-20', '12-21', '12-22', '12-23', '12-24', '12-25', '12-26', '12-27', '12-28']	Pan American , a subsidiary of Pan Am Corp.	organization	old	coref	American	American	nsubj	NNP	Sing	12	21	297	['15-1', '15-2']	U.S. companies	organization	new	coref	companies	company	nsubj	NNS	Plur	15	2	374	organization_organization	American_company	nsubj_nsubj	NNP_NNS	Sing_Plur	77	0	1	bridge:element
wsjarrau_1320	wsjarrau	['31-18']	today	time	new	sgl	today	today	obl:tmod	NN	Sing	31	18	713	['46-38']	prices	abstract	old	coref	prices	price	obl	NNS	Plur	46	38	1069	time_abstract	today_price	obl:tmod_obl	NN_NNS	Sing_Plur	356	0	0	
vpc_0765	vpc	['44-6']	`You	person	old	coref	`You	`You	nsubj	NNP	Sing	44	6	1466	['53-80']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	53	80	1828	person_person	`You_his	nsubj_nmod:poss	NNP_PRP$	Sing_Sing	362	1	0	
wsjarrau_1373	wsjarrau	['38-15', '38-16', '38-17', '38-18', '38-19', '38-20']	identification systems that recognize facial features	abstract	new	sgl	systems	system	conj	NNS	Plur	38	16	864	['41-18', '41-19']	the system	abstract	old	coref	system	system	nsubj	NN	Sing	41	19	910	abstract_abstract	system_system	conj_nsubj	NNS_NN	Plur_Sing	46	0	0	
wsjarrau_1306	wsjarrau	['12-4', '12-5']	a catalyst	abstract	new	sgl	catalyst	catalyst	obj	NN	Sing	12	5	337	['15-1', '15-2', '15-3', '15-4', '15-5']	American Telephone & Telegraph Co.	organization	new	coref	Telephone	Telephone	nsubj	NNP	Sing	15	2	383	abstract_organization	catalyst_Telephone	obj_nsubj	NN_NNP	Sing_Sing	46	0	1	bridge:element
vpc_0765	vpc	['38-35', '38-36', '38-37', '38-38', '38-39', '38-40', '38-41', '38-42']	Charles Rangel , Basil Paterson and Mr. Sutton	none	new	sgl	Charles	Charles	nmod	NNP	Sing	38	35	1262	['40-18', '40-19']	then-City Council	organization	old	coref	Council	Council	compound	NNP	Sing	40	19	1363	none_organization	Charles_Council	nmod_compound	NNP_NNP	Sing_Sing	101	0	0	
wsjarrau_1394	wsjarrau	['43-17']	planes	concrete	old	coref	planes	plane	nsubj:pass	NNS	Plur	43	17	1087	['71-11', '71-12']	Tiger workers	person	old	coref	workers	worker	obl	NNS	Plur	71	12	1750	concrete_person	plane_worker	nsubj:pass_obl	NNS_NNS	Plur_Plur	663	0	0	
wsjarrau_1371	wsjarrau	['13-39']	Ambrosiano	organization	old	coref	Ambrosiano	Ambrosiano	nsubj	NNP	Sing	13	39	324	['16-17', '16-18']	Nuovo Banco	organization	old	coref	Nuovo	Nuovo	compound	NNP	Sing	16	17	393	organization_organization	Ambrosiano_Nuovo	nsubj_compound	NNP_NNP	Sing_Sing	69	1	0	
wsjarrau_1171	wsjarrau	['11-13', '11-14']	the stock	abstract	old	coref	stock	stock	nmod	NN	Sing	11	14	284	['14-9']	UAL	organization	old	coref	UAL	UAL	compound	NNP	Sing	14	9	364	abstract_organization	stock_UAL	nmod_compound	NN_NNP	Sing_Sing	80	0	0	
wsjarrau_1154	wsjarrau	['58-2']	Belgium	organization	new	coref	Belgium	Belgium	nsubj	NNP	Sing	58	2	1460	['58-11', '58-12']	their securities	abstract	new	coref	securities	security	nmod	NNS	Plur	58	12	1470	organization_abstract	Belgium_security	nsubj_nmod	NNP_NNS	Sing_Plur	10	0	0	
wsjarrau_1317	wsjarrau	['21-1', '21-2', '21-3', '21-4']	The abrupt management change	abstract	old	coref	change	change	nsubj	NN	Sing	21	4	513	['26-3']	industry	abstract	old	coref	industry	industry	compound	NN	Sing	26	3	644	abstract_abstract	change_industry	nsubj_compound	NN_NN	Sing_Sing	131	0	0	
wsjarrau_1302	wsjarrau	['73-4', '73-5', '73-6']	the exchange 's	organization	old	coref	exchange	exchange	nmod:poss	NN	Sing	73	5	1770	['89-4', '89-5']	the exchange	organization	old	coref	exchange	exchange	nsubj	NN	Sing	89	5	2084	organization_organization	exchange_exchange	nmod:poss_nsubj	NN_NN	Sing_Sing	314	1	0	
wsjarrau_0692	wsjarrau	['46-26', '46-27']	the budget	abstract	old	coref	budget	budget	obj	NN	Sing	46	27	975	['53-39']	budget	abstract	old	coref	budget	budget	compound	NN	Sing	53	39	1178	abstract_abstract	budget_budget	obj_compound	NN_NN	Sing_Sing	203	1	0	
wsjarrau_1165	wsjarrau	['14-16', '14-17', '14-18']	the new capital	abstract	new	sgl	the	the	det	DT		14	16	355	['15-4']	real-estate	concrete	new	coref	real-estate	real-estate	amod	JJ		15	4	379	abstract_concrete	the_real-estate	det_amod	DT_JJ	N/A_N/A	24	0	0	
wsjarrau_0689	wsjarrau	['19-6']	bond	abstract	old	coref	bond	bond	compound	NN	Sing	19	6	527	['39-21', '39-22', '39-23', '39-24', '39-25', '39-26', '39-27', '39-28']	the present , when rates seem headed down	time	new	coref	present	present	nmod	NN	Sing	39	22	1059	abstract_time	bond_present	compound_nmod	NN_NN	Sing_Sing	532	0	0	
wsjarrau_0666	wsjarrau	['18-2', '18-3']	International Paper	organization	old	coref	Paper	Paper	nsubj	NNP	Sing	18	3	380	['18-18']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	18	18	395	organization_organization	Paper_its	nsubj_nmod:poss	NNP_PRP$	Sing_Sing	15	1	0	
wsjarrau_1302	wsjarrau	['40-9', '40-10']	Lloyd 's	organization	old	coref	Lloyd	Lloyd	nsubj	NNP	Sing	40	9	1066	['76-3', '76-4']	the exchange	organization	old	coref	exchange	exchange	nsubj	NN	Sing	76	4	1859	organization_organization	Lloyd_exchange	nsubj_nsubj	NNP_NN	Sing_Sing	793	1	0	
wsjarrau_0207	wsjarrau	['1-17']	their	abstract	new	sgl	their	their	nmod:poss	PRP$	Plur	1	17	17	['2-1', '2-2', '2-3', '2-4']	The oboist Heinz Holliger	person	new	coref	oboist	oboist	nsubj	NN	Sing	2	2	26	abstract_person	their_oboist	nmod:poss_nsubj	PRP$_NN	Plur_Sing	9	0	1	bridge:element
vpc_0301	vpc	['12-4', '12-5']	those polled	person	old	coref	those	those	nmod	DT	Plur	12	4	291	['35-50', '35-51', '35-52', '35-53', '35-54', '35-55', '35-56', '35-57', '35-58', '35-59', '35-60', '35-61', '35-62', '35-63', '35-64']	Scott Greene , chief foreign exchange dealer with Julius Baer & Co. in New York	person	new	coref	Scott	Scott	obl	NNP	Sing	35	50	1074	person_person	those_Scott	nmod_obl	DT_NNP	Plur_Sing	783	0	1	bridge:element
wsjarrau_0604	wsjarrau	['17-3', '17-4']	that niche	abstract	old	coref	niche	niche	nsubj	NN	Sing	17	4	405	['17-17', '17-18']	program trading	abstract	old	coref	program	program	obl	NN	Sing	17	17	418	abstract_abstract	niche_program	nsubj_obl	NN_NN	Sing_Sing	13	1	0	
wsjarrau_1367	wsjarrau	['23-48']	she	person	old	coref	she	she	nsubj	PRP	Sing	23	48	666	['65-2']	her	person	old	coref	her	her	nmod:poss	PRP$	Sing	65	2	1661	person_person	she_her	nsubj_nmod:poss	PRP_PRP$	Sing_Sing	995	1	0	
wsjarrau_1327	wsjarrau	['36-11']	she	person	old	coref	she	she	nsubj	PRP	Sing	36	11	842	['37-7', '37-8', '37-9']	Ms. Rose 's	person	old	coref	Ms.	Ms.	nmod:poss	NNP	Sing	37	7	879	person_person	she_Ms.	nsubj_nmod:poss	PRP_NNP	Sing_Sing	37	1	0	
wsjarrau_1122	wsjarrau	['18-11', '18-12', '18-13', '18-14', '18-15', '18-16', '18-17', '18-18', '18-19']	a check that it concedes it lost in processing	concrete	new	coref	check	check	nmod	NN	Sing	18	12	311	['20-5', '20-6']	late-payment interest	abstract	new	sgl	interest	interest	obj	NN	Sing	20	6	358	concrete_abstract	check_interest	nmod_obj	NN_NN	Sing_Sing	47	0	0	
wsjarrau_1136	wsjarrau	['9-20']	P&G	organization	old	coref	P&G	P&G	obl	NNP	Sing	9	20	225	['12-14', '12-15']	the company	organization	old	coref	company	company	nsubj	NN	Sing	12	15	305	organization_organization	P&G_company	obl_nsubj	NNP_NN	Sing_Sing	80	1	0	
wsjarrau_0676	wsjarrau	['13-6', '13-7']	the public	person	new	sgl	public	public	nsubj	NN	Sing	13	7	217	['14-1', '14-2']	General Motors	organization	new	coref	General	General	nsubj	NNP	Sing	14	1	239	person_organization	public_General	nsubj_nsubj	NN_NNP	Sing_Sing	22	0	1	bridge:element
wsjarrau_1374	wsjarrau	['3-7', '3-8']	a share	abstract	new	coref	share	share	obj	NN	Sing	3	8	55	['12-10', '12-11']	a share	abstract	old	coref	share	share	appos	NN	Sing	12	11	315	abstract_abstract	share_share	obj_appos	NN_NN	Sing_Sing	260	1	0	
wsjarrau_0696	wsjarrau	['1-5', '1-6', '1-7', '1-8', '1-9', '1-10', '1-11', '1-12', '1-13', '1-14', '1-15']	quarterly profit substantially different from the average of analysts ' estimates	abstract	new	sgl	profit	profit	obj	NN	Sing	1	6	6	['4-5', '4-6']	actual profit	abstract	new	coref	profit	profit	obj	NN	Sing	4	6	53	abstract_abstract	profit_profit	obj_obj	NN_NN	Sing_Sing	47	0	1	bridge:element
wsjarrau_1302	wsjarrau	['71-4']	it	organization	old	coref	it	it	nsubj	PRP	Sing	71	4	1717	['73-4', '73-5', '73-6']	the exchange 's	organization	old	coref	exchange	exchange	nmod:poss	NN	Sing	73	5	1770	organization_organization	it_exchange	nsubj_nmod:poss	PRP_NN	Sing_Sing	53	1	0	
wsjarrau_0689	wsjarrau	['9-5']	bond	abstract	new	coref	bond	bond	compound	NN	Sing	9	5	207	['28-22', '28-23']	one year	time	old	coref	year	year	obl	NN	Sing	28	23	727	abstract_time	bond_year	compound_obl	NN_NN	Sing_Sing	520	0	0	
wsjarrau_1147	wsjarrau	['1-1', '1-2']	The House	organization	new	coref	House	House	nsubj	NNP	Sing	1	2	2	['1-10', '1-11']	the government	organization	new	coref	government	government	obj	NN	Sing	1	11	11	organization_organization	House_government	nsubj_obj	NNP_NN	Sing_Sing	9	0	1	bridge:subset-inv
wsjarrau_1146	wsjarrau	['139-7']	he	person	old	coref	he	he	nsubj	PRP	Sing	139	7	2353	['143-8']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	143	8	2392	person_person	he_his	nsubj_nmod:poss	PRP_PRP$	Sing_Sing	39	1	0	
wsjarrau_0655	wsjarrau	['5-10', '5-11']	Costa Rica	place	new	coref	Costa	Costa	nmod	NNP	Sing	5	10	169	['5-14', '5-15', '5-16']	Central America 's	place	new	coref	America	America	nmod:poss	NNP	Sing	5	15	174	place_place	Costa_America	nmod_nmod:poss	NNP_NNP	Sing_Sing	5	0	1	bridge:element-inv
wsjarrau_1375	wsjarrau	['23-38', '23-39']	high yield	abstract	old	coref	high	high	amod	JJ		23	38	794	['27-7']	yield	abstract	old	coref	yield	yield	compound	NN	Sing	27	7	937	abstract_abstract	high_yield	amod_compound	JJ_NN	N/A_Sing	143	1	0	
wsjarrau_1380	wsjarrau	['4-1', '4-2', '4-3']	The highest level	abstract	new	sgl	level	level	nsubj	NN	Sing	4	3	82	['6-1', '6-2']	Program trading	abstract	new	coref	trading	trading	nsubj	NN	Sing	6	2	119	abstract_abstract	level_trading	nsubj_nsubj	NN_NN	Sing_Sing	37	0	1	bridge:undersp-rel
wsjarrau_1320	wsjarrau	['27-35', '27-36']	extra heat	abstract	new	sgl	heat	heat	obj	NN	Sing	27	36	643	['30-1']	Platinum	concrete	old	coref	Platinum	platinum	nsubj:pass	NN	Sing	30	1	679	abstract_concrete	heat_platinum	obj_nsubj:pass	NN_NN	Sing_Sing	36	0	0	
wsjarrau_1192	wsjarrau	['13-3']	airlines	organization	old	coref	airlines	airline	nsubj	NNS	Plur	13	3	294	['21-4', '21-5']	many analysts	none	new	sgl	analysts	analyst	obj	NNS	Plur	21	5	528	organization_none	airline_analyst	nsubj_obj	NNS_NNS	Plur_Plur	234	0	0	
wsjarrau_1930	wsjarrau	['6-5', '6-6', '6-7', '6-8', '6-9', '6-10', '6-11', '6-12', '6-13']	deficit-reduction bills recently passed by the House and Senate	abstract	new	sgl	bills	bill	nmod	NNS	Plur	6	6	84	['7-1', '7-2', '7-3', '7-4', '7-5', '7-6', '7-7', '7-8', '7-9', '7-10', '7-11', '7-12', '7-13']	A bill giving the Transportation Department the power to block airline leveraged buy-outs	abstract	new	coref	bill	bill	nsubj	NN	Sing	7	2	113	abstract_abstract	bill_bill	nmod_nsubj	NNS_NN	Plur_Sing	29	0	1	bridge:subset
vpc_0765	vpc	['15-44']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	15	44	350	['16-26']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	16	26	378	person_person	his_his	nmod:poss_nmod:poss	PRP$_PRP$	Sing_Sing	28	1	0	
wsjarrau_1146	wsjarrau	['21-2', '21-3', '21-4', '21-5', '21-6', '21-7', '21-8', '21-9', '21-10', '21-11', '21-12']	a crush of trucks and horse carts on the trodden field	abstract	new	sgl	crush	crush	obl	NN	Sing	21	3	388	['26-1', '26-2']	His truck	concrete	new	coref	truck	truck	nsubj:pass	NN	Sing	26	2	511	abstract_concrete	crush_truck	obl_nsubj:pass	NN_NN	Sing_Sing	123	0	1	bridge:element
wsjarrau_1302	wsjarrau	['8-5']	itself	organization	old	coref	itself	itself	obj	PRP	Sing	8	5	204	['36-2']	Its	organization	old	coref	Its	its	nmod:poss	PRP$	Sing	36	2	933	organization_organization	itself_its	obj_nmod:poss	PRP_PRP$	Sing_Sing	729	1	0	
wsjarrau_0690	wsjarrau	['4-9', '4-10', '4-11', '4-12', '4-13', '4-14', '4-15', '4-16', '4-17', '4-18', '4-19', '4-20', '4-21', '4-22', '4-23']	relatively young diabetics who had switched from animal to human insulin within the past year	person	new	sgl	diabetics	diabetic	obl	NNS	Plur	4	11	99	['22-6', '22-7', '22-8', '22-9', '22-10']	the British diabetics who died	person	new	coref	diabetics	diabetic	obl	NNS	Plur	22	8	717	person_person	diabetic_diabetic	obl_obl	NNS_NNS	Plur_Plur	618	0	1	bridge:subset-inv
wsjarrau_0679	wsjarrau	['1-6']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	1	6	6	['3-1', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10']	Hewlett-Packard , a Palo Alto , Calif. , computer company	organization	old	coref	Hewlett-Packard	Hewlett-Packard	nsubj	NNP	Sing	3	1	58	organization_organization	its_Hewlett-Packard	nmod:poss_nsubj	PRP$_NNP	Sing_Sing	52	1	0	
vpc_0765	vpc	['19-48']	I	person	old	coref	I	I	nsubj	PRP	Sing	19	48	515	['25-75', '25-76']	Mr. Dinkins	person	old	coref	Mr.	Mr.	nsubj	NNP	Sing	25	75	726	person_person	I_Mr.	nsubj_nsubj	PRP_NNP	Sing_Sing	211	1	0	
wsjarrau_1309	wsjarrau	['3-1', '3-2', '3-3', '3-4']	The Bartlesville , Okla.	place	new	coref	Bartlesville	Bartlesville	nsubj	NNP	Sing	3	2	54	['14-13']	burns	concrete	new	sgl	burns	burn	obl	NNS	Plur	14	13	318	place_concrete	Bartlesville_burn	nsubj_obl	NNP_NNS	Sing_Plur	264	0	0	
vpc_0301	vpc	['25-8']	U.S.	organization	old	coref	U.S.	U.S.	compound	NNP	Sing	25	8	655	['26-47']	U.S.	organization	old	coref	U.S.	U.S.	compound	NNP	Sing	26	47	753	organization_organization	U.S._U.S.	compound_compound	NNP_NNP	Sing_Sing	98	1	0	
wsjarrau_1192	wsjarrau	['21-8']	USAir	organization	old	coref	USAir	USAir	nsubj	NNP	Sing	21	8	531	['21-23']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	21	23	546	organization_organization	USAir_its	nsubj_nmod:poss	NNP_PRP$	Sing_Sing	15	1	0	
wsjarrau_1394	wsjarrau	['70-33']	representation	abstract	new	sgl	representation	representation	obl	NN	Sing	70	33	1719	['80-8', '80-9', '80-10', '80-11', '80-12', '80-13', '80-14']	two separate pilot groups and seniority lists	none	new	sgl	groups	group	obl	NNS	Plur	80	11	1907	abstract_none	representation_group	obl_obl	NN_NNS	Sing_Plur	188	0	0	
wsjarrau_1302	wsjarrau	['19-6']	1988	time	new	coref	1988	@card@	nummod	CD		19	6	441	['64-44', '64-45', '64-46']	the outside world	place	new	sgl	world	world	obl	NN	Sing	64	46	1597	time_place	@card@_world	nummod_obl	CD_NN	N/A_Sing	1156	0	0	
vpc_0725	vpc	['43-38', '43-39', '43-40', '43-41', '43-42', '43-43', '43-44', '43-45', '43-46', '43-47']	Nordine Ait-Laoussine , a consultant and former Algerian OPEC delegate	person	new	sgl	Nordine	Nordine	obj	NNP	Sing	43	38	996	['56-52', '56-53']	the economics	abstract	new	sgl	economics	economic	nsubj	NNS	Plur	56	53	1446	person_abstract	Nordine_economic	obj_nsubj	NNP_NNS	Sing_Plur	450	0	0	
